threshold,n,tp,fp,net_benefit,test_all_net_benefit,test_none_net_benefit,net_tests_avoided_per_1000,outcome,validation,model
0.38,1085,0,0,0.0,-0.6039839452950796,0.0,985.4474896919719,var154,temporal_holdout,MI continuous XGBoost
0.39,1085,0,0,0.0,-0.6302787640704087,0.0,985.8206309819213,var154,temporal_holdout,MI continuous XGBoost
0.4,1085,0,0,0.0,-0.6574500768049156,0.0,986.1751152073733,var154,temporal_holdout,MI continuous XGBoost
0.41,1085,0,0,0.0,-0.6855424509880494,0.0,986.5123075193884,var154,temporal_holdout,MI continuous XGBoost
0.42,1085,0,0,0.0,-0.7146035277292229,0.0,986.8334430546413,var154,temporal_holdout,MI continuous XGBoost
0.43,1085,0,0,0.0,-0.7446842913735952,0.0,987.1396420533705,var154,temporal_holdout,MI continuous XGBoost
0.44,1085,0,0,0.0,-0.7758393680052666,0.0,987.431922915794,var154,temporal_holdout,MI continuous XGBoost
0.45,1085,0,0,0.0,-0.8081273565144532,0.0,987.7112135176651,var154,temporal_holdout,MI continuous XGBoost
0.46,1085,0,0,0.0,-0.8416111964499061,0.0,987.9783610498898,var154,temporal_holdout,MI continuous XGBoost
0.47,1085,0,0,0.0,-0.8763585775149986,0.0,988.2341406020198,var154,temporal_holdout,MI continuous XGBoost
0.48,1085,0,0,0.0,-0.912442396313364,0.0,988.479262672811,var154,temporal_holdout,MI continuous XGBoost
0.49,1085,0,0,0.0,-0.9499412668293122,0.0,988.714379761121,var154,temporal_holdout,MI continuous XGBoost
0.5,1085,0,0,0.0,-0.9889400921658986,0.0,988.9400921658986,var154,temporal_holdout,MI continuous XGBoost
0.01,1085,5,991,-0.004617604617604618,-0.004515198063585161,0.0,-10.138248847926182,var154,temporal_holdout,MI spline LASSO
0.02,1085,1,300,-0.004721151133264366,-0.014765353145866642,0.0,492.16589861751146,var154,temporal_holdout,MI spline LASSO
0.03,1085,0,52,-0.001482255689106371,-0.025226851631906508,0.0,767.7419354838711,var154,temporal_holdout,MI spline LASSO
0.04,1085,0,19,-0.000729646697388633,-0.035906298003072205,0.0,844.2396313364056,var154,temporal_holdout,MI spline LASSO
0.05,1085,0,9,-0.00043657530924084406,-0.046810574824157174,0.0,881.1059907834102,var154,temporal_holdout,MI spline LASSO
0.06,1085,0,5,-0.00029414648494950483,-0.05794685753505245,0.0,903.2258064516129,var154,temporal_holdout,MI spline LASSO
0.07,1085,0,3,-0.00020811654526534863,-0.0693226301967197,0.0,918.2356813693219,var154,temporal_holdout,MI spline LASSO
0.08,1085,0,2,-0.00016028851933480264,-0.08094570226407534,0.0,929.0322580645162,var154,temporal_holdout,MI spline LASSO
0.09,1085,0,0,0.0,-0.09282422646477946,0.0,938.5560675883256,var154,temporal_holdout,MI spline LASSO
0.1,1085,0,0,0.0,-0.10496671786994369,0.0,944.7004608294931,var154,temporal_holdout,MI spline LASSO
0.11,1085,0,0,0.0,-0.11738207425050484,0.0,949.7276916631756,var154,temporal_holdout,MI spline LASSO
0.12,1085,0,0,0.0,-0.1300795978215333,0.0,953.9170506912443,var154,temporal_holdout,MI spline LASSO
0.13,1085,0,0,0.0,-0.14306901848614864,0.0,957.4618929457639,var154,temporal_holdout,MI spline LASSO
0.14,1085,0,0,0.0,-0.15636051870110387,0.0,960.5003291639237,var154,temporal_holdout,MI spline LASSO
0.15,1085,0,0,0.0,-0.16996476009758743,0.0,963.1336405529953,var154,temporal_holdout,MI spline LASSO
0.16,1085,0,0,0.0,-0.1838929120035111,0.0,965.4377880184331,var154,temporal_holdout,MI spline LASSO
0.17,1085,0,0,0.0,-0.1981566820276498,0.0,967.4708593114666,var154,temporal_holdout,MI spline LASSO
0.18,1085,0,0,0.0,-0.21276834888164547,0.0,969.2780337941629,var154,temporal_holdout,MI spline LASSO
0.19,1085,0,0,0.0,-0.22774079763327074,0.0,970.8949793839438,var154,temporal_holdout,MI spline LASSO
0.2,1085,0,0,0.0,-0.24308755760368664,0.0,972.3502304147465,var154,temporal_holdout,MI spline LASSO
0.21,1085,0,0,0.0,-0.25882284314297377,0.0,973.6668861092824,var154,temporal_holdout,MI spline LASSO
0.22,1085,0,0,0.0,-0.2749615975422427,0.0,974.8638458315878,var154,temporal_holdout,MI spline LASSO
0.23,1085,0,0,0.0,-0.29151954036746663,0.0,975.9567220997797,var154,temporal_holdout,MI spline LASSO
0.24,1085,0,0,0.0,-0.3085132185301964,0.0,976.958525345622,var154,temporal_holdout,MI spline LASSO
0.25,1085,0,0,0.0,-0.3259600614439324,0.0,977.8801843317973,var154,temporal_holdout,MI spline LASSO
0.26,1085,0,0,0.0,-0.34387844065263423,0.0,978.7309464728819,var154,temporal_holdout,MI spline LASSO
0.27,1085,0,0,0.0,-0.36228773436020456,0.0,979.5186891961085,var154,temporal_holdout,MI spline LASSO
0.28,1085,0,0,0.0,-0.38120839733742967,0.0,980.2501645819619,var154,temporal_holdout,MI spline LASSO
0.29,1085,0,0,0.0,-0.4006620367365483,0.0,980.9311933894803,var154,temporal_holdout,MI spline LASSO
0.3,1085,0,0,0.0,-0.4206714944042133,0.0,981.5668202764977,var154,temporal_holdout,MI spline LASSO
0.31,1085,0,0,0.0,-0.4412609363521005,0.0,982.1614389772558,var154,temporal_holdout,MI spline LASSO
0.32,1085,0,0,0.0,-0.4624559501219843,0.0,982.7188940092166,var154,temporal_holdout,MI spline LASSO
0.33,1085,0,0,0.0,-0.4842836508700737,0.0,983.2425638877253,var154,temporal_holdout,MI spline LASSO
0.34,1085,0,0,0.0,-0.5067727970953778,0.0,983.7354296557332,var154,temporal_holdout,MI spline LASSO
0.35,1085,0,0,0.0,-0.5299539170506912,0.0,984.2001316655694,var154,temporal_holdout,MI spline LASSO
0.36,1085,0,0,0.0,-0.5538594470046083,0.0,984.6390168970814,var154,temporal_holdout,MI spline LASSO
0.37,1085,0,0,0.0,-0.5785238826713481,0.0,985.0541786025657,var154,temporal_holdout,MI spline LASSO
0.38,1085,0,0,0.0,-0.6039839452950796,0.0,985.4474896919719,var154,temporal_holdout,MI spline LASSO
0.39,1085,0,0,0.0,-0.6302787640704087,0.0,985.8206309819213,var154,temporal_holdout,MI spline LASSO
0.4,1085,0,0,0.0,-0.6574500768049156,0.0,986.1751152073733,var154,temporal_holdout,MI spline LASSO
0.41,1085,0,0,0.0,-0.6855424509880494,0.0,986.5123075193884,var154,temporal_holdout,MI spline LASSO
0.42,1085,0,0,0.0,-0.7146035277292229,0.0,986.8334430546413,var154,temporal_holdout,MI spline LASSO
0.43,1085,0,0,0.0,-0.7446842913735952,0.0,987.1396420533705,var154,temporal_holdout,MI spline LASSO
0.44,1085,0,0,0.0,-0.7758393680052666,0.0,987.431922915794,var154,temporal_holdout,MI spline LASSO
0.45,1085,0,0,0.0,-0.8081273565144532,0.0,987.7112135176651,var154,temporal_holdout,MI spline LASSO
0.46,1085,0,0,0.0,-0.8416111964499061,0.0,987.9783610498898,var154,temporal_holdout,MI spline LASSO
0.47,1085,0,0,0.0,-0.8763585775149986,0.0,988.2341406020198,var154,temporal_holdout,MI spline LASSO
0.48,1085,0,0,0.0,-0.912442396313364,0.0,988.479262672811,var154,temporal_holdout,MI spline LASSO
0.49,1085,0,0,0.0,-0.9499412668293122,0.0,988.714379761121,var154,temporal_holdout,MI spline LASSO
0.5,1085,0,0,0.0,-0.9889400921658986,0.0,988.9400921658986,var154,temporal_holdout,MI spline LASSO
0.01,21762,146,10937,0.0016324442847740332,0.0012244492531230857,0.0,40.3915081334438,var158,nested_cv,MI continuous XGBoost
0.02,21762,20,1244,-0.0002475762844426439,-0.008967137999396066,0.0,427.2585240327176,var158,nested_cv,MI continuous XGBoost
0.03,21762,2,222,-0.00022359982453098518,-0.01936886107155479,0.0,619.0301136537697,var158,nested_cv,MI continuous XGBoost
0.04,21762,1,62,-7.275679318690072e-05,-0.029987286707716825,0.0,717.948717948718,var158,nested_cv,MI continuous XGBoost
0.05,21762,1,21,-4.837016721566811e-06,-0.04082925814674542,0.0,775.6640014704531,var158,nested_cv,MI continuous XGBoost
0.06,21762,0,7,-2.0531592254310167e-05,-0.0519019098291576,0.0,812.8082590448182,var158,nested_cv,MI continuous XGBoost
0.07,21762,0,4,-1.3834908042330868e-05,-0.06321268305312705,0.0,839.6418396418397,var158,nested_cv,MI continuous XGBoost
0.08,21762,0,0,0.0,-0.0747693426515306,0.0,859.8474404926019,var158,nested_cv,MI continuous XGBoost
0.09,21762,0,0,0.0,-0.08657999476858037,0.0,875.4199471045349,var158,nested_cv,MI continuous XGBoost
0.1,21762,0,0,0.0,-0.09865310582156461,0.0,887.8779523940814,var158,nested_cv,MI continuous XGBoost
0.11,21762,0,0,0.0,-0.11099752274090803,0.0,898.0708658128013,var158,nested_cv,MI continuous XGBoost
0.12,21762,0,0,0.0,-0.12362249459023651,0.0,906.5649603284012,var158,nested_cv,MI continuous XGBoost
0.13,21762,0,0,0.0,-0.13653769567748064,0.0,913.7522710723704,var158,nested_cv,MI continuous XGBoost
0.14,21762,0,0,0.0,-0.1497532502783816,0.0,919.9128231386297,var158,nested_cv,MI continuous XGBoost
0.15,21762,0,0,0.0,-0.16327975910518605,0.0,925.251968262721,var158,nested_cv,MI continuous XGBoost
0.16,21762,0,0,0.0,-0.1771283276659621,0.0,929.9237202463008,var158,nested_cv,MI continuous XGBoost
0.17,21762,0,0,0.0,-0.19131059667398576,0.0,934.0458543494598,var158,nested_cv,MI continuous XGBoost
0.18,21762,0,0,0.0,-0.20583877468220502,0.0,937.7099735522673,var158,nested_cv,MI continuous XGBoost
0.19,21762,0,0,0.0,-0.2207256731350718,0.0,940.9883959968851,var158,nested_cv,MI continuous XGBoost
0.2,21762,0,0,0.0,-0.23598474404926018,0.0,943.9389761970407,var158,nested_cv,MI continuous XGBoost
0.21,21762,0,0,0.0,-0.2516301205562128,0.0,946.6085487590864,var158,nested_cv,MI continuous XGBoost
0.22,21762,0,0,0.0,-0.26767666056334377,0.0,949.0354329064007,var158,nested_cv,MI continuous XGBoost
0.23,21762,0,0,0.0,-0.2841399938174132,0.0,951.2512836496006,var158,nested_cv,MI continuous XGBoost
0.24,21762,0,0,0.0,-0.30103657268343176,0.0,953.2824801642006,var158,nested_cv,MI continuous XGBoost
0.25,21762,0,0,0.0,-0.3183837269858775,0.0,955.1511809576326,var158,nested_cv,MI continuous XGBoost
0.26,21762,0,0,0.0,-0.3361997232964975,0.0,956.8761355361851,var158,nested_cv,MI continuous XGBoost
0.27,21762,0,0,0.0,-0.35450382909507966,0.0,958.4733157015116,var158,nested_cv,MI continuous XGBoost
0.28,21762,0,0,0.0,-0.3733163822769558,0.0,959.9564115693148,var158,nested_cv,MI continuous XGBoost
0.29,21762,0,0,0.0,-0.3926588665343777,0.0,961.3372249634764,var158,nested_cv,MI continuous XGBoost
0.3,21762,0,0,0.0,-0.41255399319915453,0.0,962.6259841313605,var158,nested_cv,MI continuous XGBoost
0.31,21762,0,0,0.0,-0.43302579020204085,0.0,963.831597546478,var158,nested_cv,MI continuous XGBoost
0.32,21762,0,0,0.0,-0.4540996988814826,0.0,964.9618601231505,var158,nested_cv,MI continuous XGBoost
0.33,21762,0,0,0.0,-0.47580267946180327,0.0,966.0236219376004,var158,nested_cv,MI continuous XGBoost
0.34,21762,0,0,0.0,-0.4981633261203155,0.0,967.02292717473,var158,nested_cv,MI continuous XGBoost
0.35,21762,0,0,0.0,-0.5212119926760126,0.0,967.965129255452,var158,nested_cv,MI continuous XGBoost
0.36,21762,0,0,0.0,-0.5449809300615753,0.0,968.854986776134,var158,nested_cv,MI continuous XGBoost
0.37,21762,0,0,0.0,-0.5695044368879495,0.0,969.6967438902924,var158,nested_cv,MI continuous XGBoost
0.38,21762,0,0,0.0,-0.5948190245796906,0.0,970.4941979984425,var158,nested_cv,MI continuous XGBoost
0.39,21762,0,0,0.0,-0.6209635987531282,0.0,971.2507570241236,var158,nested_cv,MI continuous XGBoost
0.4,21762,0,0,0.0,-0.6479796587323471,0.0,971.9694880985206,var158,nested_cv,MI continuous XGBoost
0.41,21762,0,0,0.0,-0.6759115173549289,0.0,972.6531591205078,var158,nested_cv,MI continuous XGBoost
0.42,21762,0,0,0.0,-0.7048065435162209,0.0,973.3042743795432,var158,nested_cv,MI continuous XGBoost
0.43,21762,0,0,0.0,-0.7347154302445756,0.0,973.925105207926,var158,nested_cv,MI continuous XGBoost
0.44,21762,0,0,0.0,-0.7656924914989431,0.0,974.5177164532004,var158,nested_cv,MI continuous XGBoost
0.45,21762,0,0,0.0,-0.7977959913443785,0.0,975.0839894209071,var158,nested_cv,MI continuous XGBoost
0.46,21762,0,0,0.0,-0.8310885097026077,0.0,975.6256418248004,var158,nested_cv,MI continuous XGBoost
0.47,21762,0,0,0.0,-0.8656373495083173,0.0,976.1442451902302,var158,nested_cv,MI continuous XGBoost
0.48,21762,0,0,0.0,-0.9015149908450156,0.0,976.6412400821002,var158,nested_cv,MI continuous XGBoost
0.49,21762,0,0,0.0,-0.9387995985086434,0.0,977.1179494681799,var158,nested_cv,MI continuous XGBoost
0.5,21762,0,0,0.0,-0.9775755904788164,0.0,977.5755904788164,var158,nested_cv,MI continuous XGBoost
0.01,21762,161,12241,0.0017164569135895299,0.0012244492531230857,0.0,48.70875838617797,var158,nested_cv,MI spline LASSO
0.02,21762,19,1318,-0.0003629243260579667,-0.008967137999396066,0.0,421.60646999356686,var158,nested_cv,MI spline LASSO
0.03,21762,5,239,-0.00010990499849828085,-0.01936886107155479,0.0,622.7062463621604,var158,nested_cv,MI spline LASSO
0.04,21762,1,77,-0.00010147657997120363,-0.029987286707716825,0.0,717.2594430658949,var158,nested_cv,MI spline LASSO
0.05,21762,1,30,-2.6603591968617438e-05,-0.04082925814674542,0.0,775.2504365407592,var158,nested_cv,MI spline LASSO
0.06,21762,0,14,-4.106318450862033e-05,-0.0519019098291576,0.0,812.4865974328342,var158,nested_cv,MI spline LASSO
0.07,21762,0,6,-2.0752362063496304e-05,-0.06321268305312705,0.0,839.5499363241298,var158,nested_cv,MI spline LASSO
0.08,21762,0,3,-1.198738926649165e-05,-0.0747693426515306,0.0,859.7095855160372,var158,nested_cv,MI spline LASSO
0.09,21762,0,1,-4.544669557076505e-06,-0.08657999476858037,0.0,875.3739954456801,var158,nested_cv,MI spline LASSO
0.1,21762,0,0,0.0,-0.09865310582156461,0.0,887.8779523940814,var158,nested_cv,MI spline LASSO
0.11,21762,0,0,0.0,-0.11099752274090803,0.0,898.0708658128013,var158,nested_cv,MI spline LASSO
0.12,21762,0,0,0.0,-0.12362249459023651,0.0,906.5649603284012,var158,nested_cv,MI spline LASSO
0.13,21762,0,0,0.0,-0.13653769567748064,0.0,913.7522710723704,var158,nested_cv,MI spline LASSO
0.14,21762,0,0,0.0,-0.1497532502783816,0.0,919.9128231386297,var158,nested_cv,MI spline LASSO
0.15,21762,0,0,0.0,-0.16327975910518605,0.0,925.251968262721,var158,nested_cv,MI spline LASSO
0.16,21762,0,0,0.0,-0.1771283276659621,0.0,929.9237202463008,var158,nested_cv,MI spline LASSO
0.17,21762,0,0,0.0,-0.19131059667398576,0.0,934.0458543494598,var158,nested_cv,MI spline LASSO
0.18,21762,0,0,0.0,-0.20583877468220502,0.0,937.7099735522673,var158,nested_cv,MI spline LASSO
0.19,21762,0,0,0.0,-0.2207256731350718,0.0,940.9883959968851,var158,nested_cv,MI spline LASSO
0.2,21762,0,0,0.0,-0.23598474404926018,0.0,943.9389761970407,var158,nested_cv,MI spline LASSO
0.21,21762,0,0,0.0,-0.2516301205562128,0.0,946.6085487590864,var158,nested_cv,MI spline LASSO
0.22,21762,0,0,0.0,-0.26767666056334377,0.0,949.0354329064007,var158,nested_cv,MI spline LASSO
0.23,21762,0,0,0.0,-0.2841399938174132,0.0,951.2512836496006,var158,nested_cv,MI spline LASSO
0.24,21762,0,0,0.0,-0.30103657268343176,0.0,953.2824801642006,var158,nested_cv,MI spline LASSO
0.25,21762,0,0,0.0,-0.3183837269858775,0.0,955.1511809576326,var158,nested_cv,MI spline LASSO
0.26,21762,0,0,0.0,-0.3361997232964975,0.0,956.8761355361851,var158,nested_cv,MI spline LASSO
0.27,21762,0,0,0.0,-0.35450382909507966,0.0,958.4733157015116,var158,nested_cv,MI spline LASSO
0.28,21762,0,0,0.0,-0.3733163822769558,0.0,959.9564115693148,var158,nested_cv,MI spline LASSO
0.29,21762,0,0,0.0,-0.3926588665343777,0.0,961.3372249634764,var158,nested_cv,MI spline LASSO
0.3,21762,0,0,0.0,-0.41255399319915453,0.0,962.6259841313605,var158,nested_cv,MI spline LASSO
0.31,21762,0,0,0.0,-0.43302579020204085,0.0,963.831597546478,var158,nested_cv,MI spline LASSO
0.32,21762,0,0,0.0,-0.4540996988814826,0.0,964.9618601231505,var158,nested_cv,MI spline LASSO
0.33,21762,0,0,0.0,-0.47580267946180327,0.0,966.0236219376004,var158,nested_cv,MI spline LASSO
0.34,21762,0,0,0.0,-0.4981633261203155,0.0,967.02292717473,var158,nested_cv,MI spline LASSO
0.35,21762,0,0,0.0,-0.5212119926760126,0.0,967.965129255452,var158,nested_cv,MI spline LASSO
0.36,21762,0,0,0.0,-0.5449809300615753,0.0,968.854986776134,var158,nested_cv,MI spline LASSO
0.37,21762,0,0,0.0,-0.5695044368879495,0.0,969.6967438902924,var158,nested_cv,MI spline LASSO
0.38,21762,0,0,0.0,-0.5948190245796906,0.0,970.4941979984425,var158,nested_cv,MI spline LASSO
0.39,21762,0,0,0.0,-0.6209635987531282,0.0,971.2507570241236,var158,nested_cv,MI spline LASSO
0.4,21762,0,0,0.0,-0.6479796587323471,0.0,971.9694880985206,var158,nested_cv,MI spline LASSO
0.41,21762,0,0,0.0,-0.6759115173549289,0.0,972.6531591205078,var158,nested_cv,MI spline LASSO
0.42,21762,0,0,0.0,-0.7048065435162209,0.0,973.3042743795432,var158,nested_cv,MI spline LASSO
0.43,21762,0,0,0.0,-0.7347154302445756,0.0,973.925105207926,var158,nested_cv,MI spline LASSO
0.44,21762,0,0,0.0,-0.7656924914989431,0.0,974.5177164532004,var158,nested_cv,MI spline LASSO
0.45,21762,0,0,0.0,-0.7977959913443785,0.0,975.0839894209071,var158,nested_cv,MI spline LASSO
0.46,21762,0,0,0.0,-0.8310885097026077,0.0,975.6256418248004,var158,nested_cv,MI spline LASSO
0.47,21762,0,0,0.0,-0.8656373495083173,0.0,976.1442451902302,var158,nested_cv,MI spline LASSO
0.48,21762,0,0,0.0,-0.9015149908450156,0.0,976.6412400821002,var158,nested_cv,MI spline LASSO
0.49,21762,0,0,0.0,-0.9387995985086434,0.0,977.1179494681799,var158,nested_cv,MI spline LASSO
0.5,21762,0,0,0.0,-0.9775755904788164,0.0,977.5755904788164,var158,nested_cv,MI spline LASSO
0.01,1085,10,584,0.003779732811990876,0.0038635199925522515,0.0,-8.294930875576163,var158,temporal_holdout,MI continuous XGBoost
0.02,1085,3,81,0.0012414182262766857,-0.006301137966707419,0.0,369.5852534562211,var158,temporal_holdout,MI continuous XGBoost
0.03,1085,0,17,-0.0004845835906693905,-0.016675376502446673,0.0,523.5023041474655,var158,temporal_holdout,MI continuous XGBoost
0.04,1085,0,4,-0.0001536098310291859,-0.02726574500768049,0.0,650.6912442396313,var158,temporal_holdout,MI continuous XGBoost
0.05,1085,0,0,0.0,-0.03807906863934028,0.0,723.5023041474653,var158,temporal_holdout,MI continuous XGBoost
0.06,1085,0,0,0.0,-0.0491224629865673,0.0,769.585253456221,var158,temporal_holdout,MI continuous XGBoost
0.07,1085,0,0,0.0,-0.060403349685347614,0.0,802.5016458196181,var158,temporal_holdout,MI continuous XGBoost
0.08,1085,0,0,0.0,-0.07192947305149268,0.0,827.1889400921658,var158,temporal_holdout,MI continuous XGBoost
0.09,1085,0,0,0.0,-0.08370891781030029,0.0,846.3901689708141,var158,temporal_holdout,MI continuous XGBoost
0.1,1085,0,0,0.0,-0.09575012800819253,0.0,861.7511520737328,var158,temporal_holdout,MI continuous XGBoost
0.11,1085,0,0,0.0,-0.1080619271992958,0.0,874.3192291579388,var158,temporal_holdout,MI continuous XGBoost
0.12,1085,0,0,0.0,-0.12065354000837872,0.0,884.7926267281107,var158,temporal_holdout,MI continuous XGBoost
0.13,1085,0,0,0.0,-0.13353461518088883,0.0,893.6547323644097,var158,temporal_holdout,MI continuous XGBoost
0.14,1085,0,0,0.0,-0.14671525024113172,0.0,901.250822909809,var158,temporal_holdout,MI continuous XGBoost
0.15,1085,0,0,0.0,-0.1602060178910274,0.0,907.8341013824886,var158,temporal_holdout,MI continuous XGBoost
0.16,1085,0,0,0.0,-0.174017994294492,0.0,913.5944700460828,var158,temporal_holdout,MI continuous XGBoost
0.17,1085,0,0,0.0,-0.18816278940647382,0.0,918.6771482786662,var158,temporal_holdout,MI continuous XGBoost
0.18,1085,0,0,0.0,-0.20265257952118687,0.0,923.1950844854069,var158,temporal_holdout,MI continuous XGBoost
0.19,1085,0,0,0.0,-0.217500142231325,0.0,927.2374484598593,var158,temporal_holdout,MI continuous XGBoost
0.2,1085,0,0,0.0,-0.23271889400921658,0.0,930.8755760368663,var158,temporal_holdout,MI continuous XGBoost
0.21,1085,0,0,0.0,-0.2483229306422446,0.0,934.1672152732059,var158,temporal_holdout,MI continuous XGBoost
0.22,1085,0,0,0.0,-0.26432707077868367,0.0,937.1596145789694,var158,temporal_holdout,MI continuous XGBoost
0.23,1085,0,0,0.0,-0.2807469028667185,0.0,939.8918052494489,var158,temporal_holdout,MI continuous XGBoost
0.24,1085,0,0,0.0,-0.29759883579917534,0.0,942.3963133640552,var158,temporal_holdout,MI continuous XGBoost
0.25,1085,0,0,0.0,-0.314900153609831,0.0,944.700460829493,var158,temporal_holdout,MI continuous XGBoost
0.26,1085,0,0,0.0,-0.33266907460455847,0.0,946.8273661822049,var158,temporal_holdout,MI continuous XGBoost
0.27,1085,0,0,0.0,-0.35092481535256614,0.0,948.7967229902713,var158,temporal_holdout,MI continuous XGBoost
0.28,1085,0,0,0.0,-0.3696876600102407,0.0,950.6254114549046,var158,temporal_holdout,MI continuous XGBoost
0.29,1085,0,0,0.0,-0.3889790355033426,0.0,952.3279834737009,var158,temporal_holdout,MI continuous XGBoost
0.3,1085,0,0,0.0,-0.4088215931533904,0.0,953.9170506912442,var158,temporal_holdout,MI continuous XGBoost
0.31,1085,0,0,0.0,-0.4292392974019903,0.0,955.4035974431396,var158,temporal_holdout,MI continuous XGBoost
0.32,1085,0,0,0.0,-0.45025752236378425,0.0,956.7972350230414,var158,temporal_holdout,MI continuous XGBoost
0.33,1085,0,0,0.0,-0.47190315702593033,0.0,958.106409719313,var158,temporal_holdout,MI continuous XGBoost
0.34,1085,0,0,0.0,-0.4942047200111717,0.0,959.3385741393331,var158,temporal_holdout,MI continuous XGBoost
0.35,1085,0,0,0.0,-0.5171924849344203,0.0,960.5003291639233,var158,temporal_holdout,MI continuous XGBoost
0.36,1085,0,0,0.0,-0.5408986175115207,0.0,961.5975422427034,var158,temporal_holdout,MI continuous XGBoost
0.37,1085,0,0,0.0,-0.5653573257259893,0.0,962.6354465064142,var158,temporal_holdout,MI continuous XGBoost
0.38,1085,0,0,0.0,-0.5906050245280213,0.0,963.6187242299295,var158,temporal_holdout,MI continuous XGBoost
0.39,1085,0,0,0.0,-0.6166805167333987,0.0,964.5515774548031,var158,temporal_holdout,MI continuous XGBoost
0.4,1085,0,0,0.0,-0.6436251920122887,0.0,965.437788018433,var158,temporal_holdout,MI continuous XGBoost
0.41,1085,0,0,0.0,-0.6714832461141917,0.0,966.2807687984714,var158,temporal_holdout,MI continuous XGBoost
0.42,1085,0,0,0.0,-0.7003019227713331,0.0,967.0836076366029,var158,temporal_holdout,MI continuous XGBoost
0.43,1085,0,0,0.0,-0.730131781065567,0.0,967.8491051334262,var158,temporal_holdout,MI continuous XGBoost
0.44,1085,0,0,0.0,-0.7610269914417379,0.0,968.5798072894846,var158,temporal_holdout,MI continuous XGBoost
0.45,1085,0,0,0.0,-0.7930456640134058,0.0,969.2780337941628,var158,temporal_holdout,MI continuous XGBoost
0.46,1085,0,0,0.0,-0.8262502133469874,0.0,969.9459026247243,var158,temporal_holdout,MI continuous XGBoost
0.47,1085,0,0,0.0,-0.8607077645422135,0.0,970.5853515050494,var158,temporal_holdout,MI continuous XGBoost
0.48,1085,0,0,0.0,-0.8964906061680253,0.0,971.1981566820275,var158,temporal_holdout,MI continuous XGBoost
0.49,1085,0,0,0.0,-0.9336766964850455,0.0,971.7859494028025,var158,temporal_holdout,MI continuous XGBoost
0.5,1085,0,0,0.0,-0.9723502304147464,0.0,972.3502304147464,var158,temporal_holdout,MI continuous XGBoost
0.01,1085,12,651,0.004999301773495322,0.0038635199925522515,0.0,112.44239631336396,var158,temporal_holdout,MI spline LASSO
0.02,1085,2,88,0.0001880936706479825,-0.006301137966707419,0.0,317.97235023041463,var158,temporal_holdout,MI spline LASSO
0.03,1085,0,21,-0.0005986032590621882,-0.016675376502446673,0.0,519.815668202765,var158,temporal_holdout,MI spline LASSO
0.04,1085,0,5,-0.00019201228878648236,-0.02726574500768049,0.0,649.7695852534561,var158,temporal_holdout,MI spline LASSO
0.05,1085,0,1,-4.850836769342712e-05,-0.03807906863934028,0.0,722.5806451612901,var158,temporal_holdout,MI spline LASSO
0.06,1085,0,0,0.0,-0.0491224629865673,0.0,769.585253456221,var158,temporal_holdout,MI spline LASSO
0.07,1085,0,0,0.0,-0.060403349685347614,0.0,802.5016458196181,var158,temporal_holdout,MI spline LASSO
0.08,1085,0,0,0.0,-0.07192947305149268,0.0,827.1889400921658,var158,temporal_holdout,MI spline LASSO
0.09,1085,0,0,0.0,-0.08370891781030029,0.0,846.3901689708141,var158,temporal_holdout,MI spline LASSO
0.1,1085,0,0,0.0,-0.09575012800819253,0.0,861.7511520737328,var158,temporal_holdout,MI spline LASSO
0.11,1085,0,0,0.0,-0.1080619271992958,0.0,874.3192291579388,var158,temporal_holdout,MI spline LASSO
0.12,1085,0,0,0.0,-0.12065354000837872,0.0,884.7926267281107,var158,temporal_holdout,MI spline LASSO
0.13,1085,0,0,0.0,-0.13353461518088883,0.0,893.6547323644097,var158,temporal_holdout,MI spline LASSO
0.14,1085,0,0,0.0,-0.14671525024113172,0.0,901.250822909809,var158,temporal_holdout,MI spline LASSO
0.15,1085,0,0,0.0,-0.1602060178910274,0.0,907.8341013824886,var158,temporal_holdout,MI spline LASSO
0.16,1085,0,0,0.0,-0.174017994294492,0.0,913.5944700460828,var158,temporal_holdout,MI spline LASSO
0.17,1085,0,0,0.0,-0.18816278940647382,0.0,918.6771482786662,var158,temporal_holdout,MI spline LASSO
0.18,1085,0,0,0.0,-0.20265257952118687,0.0,923.1950844854069,var158,temporal_holdout,MI spline LASSO
0.19,1085,0,0,0.0,-0.217500142231325,0.0,927.2374484598593,var158,temporal_holdout,MI spline LASSO
0.2,1085,0,0,0.0,-0.23271889400921658,0.0,930.8755760368663,var158,temporal_holdout,MI spline LASSO
0.21,1085,0,0,0.0,-0.2483229306422446,0.0,934.1672152732059,var158,temporal_holdout,MI spline LASSO
0.22,1085,0,0,0.0,-0.26432707077868367,0.0,937.1596145789694,var158,temporal_holdout,MI spline LASSO
0.23,1085,0,0,0.0,-0.2807469028667185,0.0,939.8918052494489,var158,temporal_holdout,MI spline LASSO
0.24,1085,0,0,0.0,-0.29759883579917534,0.0,942.3963133640552,var158,temporal_holdout,MI spline LASSO
0.25,1085,0,0,0.0,-0.314900153609831,0.0,944.700460829493,var158,temporal_holdout,MI spline LASSO
0.26,1085,0,0,0.0,-0.33266907460455847,0.0,946.8273661822049,var158,temporal_holdout,MI spline LASSO
0.27,1085,0,0,0.0,-0.35092481535256614,0.0,948.7967229902713,var158,temporal_holdout,MI spline LASSO
