variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
ana_hemo,Hemoglobin (g/dL),<12,Development eligible,Temporal eligible,2098,141,2092,141,6,0,407.0,19.0,19.455066921606118,13.47517730496454,0.16176805648058934,0.09592512792692334,,,,,,,,,,
ana_hemo,Hemoglobin (g/dL),≥12,Development eligible,Temporal eligible,2098,141,2092,141,6,0,1685.0,122.0,80.54493307839388,86.52482269503547,-0.16176805648058953,0.09592512792692334,,,,,,,,,,
ana_plaq,Platelets (10^9/L),144–400,Development eligible,Temporal eligible,2098,141,2092,141,6,0,1737.0,110.0,83.03059273422562,78.01418439716312,0.1269227515017577,0.27974040299578434,,,,,,,,,,
ana_plaq,Platelets (10^9/L),<144,Development eligible,Temporal eligible,2098,141,2092,141,6,0,231.0,19.0,11.042065009560229,13.47517730496454,-0.07424002581827878,0.27974040299578434,,,,,,,,,,
ana_plaq,Platelets (10^9/L),>400,Development eligible,Temporal eligible,2098,141,2092,141,6,0,124.0,12.0,5.927342256214149,8.51063829787234,-0.09994198369133106,0.27974040299578434,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),4–11,Development eligible,Temporal eligible,2098,141,2078,140,20,1,1473.0,103.0,70.88546679499518,73.57142857142858,-0.05999857625940669,0.17328422636212767,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),<4,Development eligible,Temporal eligible,2098,141,2078,140,20,1,50.0,0.0,2.4061597690086622,0.0,0.22205779584216373,0.17328422636212767,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),>11,Development eligible,Temporal eligible,2098,141,2078,140,20,1,555.0,37.0,26.70837343599615,26.42857142857143,0.006334734688830881,0.17328422636212767,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),1.5–8,Development eligible,Temporal eligible,2098,141,463,113,1635,28,332.0,84.0,71.70626349892008,74.33628318584071,-0.05928082872815384,0.6924290957274729,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),<1.5,Development eligible,Temporal eligible,2098,141,463,113,1635,28,2.0,0.0,0.4319654427645789,0.0,0.09314928656652446,0.6924290957274729,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),>8,Development eligible,Temporal eligible,2098,141,463,113,1635,28,129.0,29.0,27.861771058315334,25.663716814159294,0.0496639103829631,0.6924290957274729,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),<0.5,Development eligible,Temporal eligible,2098,141,36,33,2062,108,4.0,1.0,11.11111111111111,3.0303030303030303,0.31923475378704885,0.3587051952513647,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),≥0.5,Development eligible,Temporal eligible,2098,141,36,33,2062,108,32.0,32.0,88.88888888888889,96.96969696969697,-0.3192347537870492,0.3587051952513647,,,,,,,,,,
female_under45,Female and age <45,No,Development eligible,Temporal eligible,2098,141,2098,141,0,0,1750.0,116.0,83.41277407054338,82.26950354609929,0.030327154924472313,0.7262146373473511,,,,,,,,,,
female_under45,Female and age <45,Yes,Development eligible,Temporal eligible,2098,141,2098,141,0,0,348.0,25.0,16.587225929456626,17.73049645390071,-0.030327154924472317,0.7262146373473511,,,,,,,,,,
splanchnic,Splanchnic thrombosis,No,Development eligible,Temporal eligible,2098,141,1370,84,728,57,1294.0,72.0,94.45255474452556,85.71428571428571,0.2955374605171171,0.00346740409960382,,,,,,,,,,
